H-107,H-108,H-109,H-110,H-111,IM-206,IM-208,IM-209,IM-210,UM-204,UM-208,UM-213,UM-214,UM-215
0,0,0,0,0,0,0,0,0,83.12110779005911,72.7388639001751,86.81106041312874,95.35280510403696,101.77583819928766
0,0,0,5.877563444680792,0,0,0,0,1.9735883937940906,10.467102462451889,10.032946744851738,5.4598151203225624,11.526163254334138,10.601649812425798
0,0,0,0,0,0,0,0,0,3.0785595477799674,8.77882840174527,4.9138336082903065,4.191332092485141,5.300824906212899
136.01960875653108,140.1606333283299,335.6565906945699,58.77563444680791,123.06440232522701,383.37745294811293,341.9848737336587,343.51666904248333,230.9098420739086,302.9302595015488,317.2919408059362,391.46874412712776,336.87831693349324,302.14701965413525
0,0,0,0,23.723258279561833,0,0,0,0,75.1168529658312,62.70591715532336,84.08115285296746,64.96564743351969,93.82460083996831
60.61743433714973,0,85.46811337130252,51.42868014095693,72.65247848115811,90.42707314102229,50.66442573831981,54.76352694880169,27.63023751311727,108.98100799141085,104.09182247783679,82.98918982890295,95.35280510403696,97.00509578369605
0,0,0,0,0,35.837457558193165,111.46173662430357,82.9750408315177,73.02277057038135,48.64124085492348,56.43532543979102,91.17891250938679,96.92455463871889,71.56113623387414
303.0871716857486,240.83939811346832,214.44726627708633,242.44949209308265,241.68069372303617,205.44030902545617,73.46341732056372,0,0,126.83665336853466,176.20362720645863,84.62713436499972,110.5463839392956,140.47186001464183
681.5765177908786,0,355.8581447641505,978.6143135393518,885.1740745561508,71.25820049361664,113.99495791121956,0,0,594.7777046310897,447.09318931745554,429.6874499693857,458.95086412712294,474.4238291060545
0,0,0,0,0,0,0,0,0,199.49065869614188,300.3613431739989,355.97994584503107,336.87831693349324,442.6188796687771
56.18201231248023,0,0,121.95944147712643,14.827036424726145,72.09162973915602,70.93019603364773,62.231280623638284,134.20401077799815,109.59671990096683,104.09182247783679,86.26507890109649,70.20481254912612,99.6555082368025
53.225064296033906,96.73057793081924,88.57604476662262,13.224517750531781,44.481109274178436,93.3440755004101,63.33053217289976,19.084259391249073,1.9735883937940906,70.19115768938326,93.4318165614318,63.33385539574173,66.01348045664098,59.36923894958447
130.10571272363845,17.766840844436185,9.323794185960274,135.18395922765822,133.4433278225353,0,0,0,0,48.64124085492348,48.28355620959899,50.23029910696758,61.29823185259519,96.47501329307477
227.68499726636728,152.00519389128738,236.20278604432696,196.89837539680653,206.09580630369342,189.60515336020802,101.32885147663961,97.08079777287573,134.20401077799815,88.66251497606306,121.02242010977409,85.71909738906423,74.39614464161126,82.16278604629994
2.956948016446328,7.896373708638305,0,2.938781722340396,0,6.667433964315007,5.0664425738319805,3.3190016332607084,5.920765181382271,0,0,0.5459815120322563,0,0
23.655584131570624,0,17.093622674260505,49.95928927978673,35.58488741934275,9.167721700933136,0,0,0,36.32700266380361,13.79530177417114,16.925426872999946,17.81316139306185,37.105774343490296
8.870844049338984,0,0,74.9389339196801,4.448110927417844,0.8334292455393759,0,0,0,41.252697940251565,19.438834318150242,24.569168041451533,23.052326508668276,42.40659924970319
34.00490218913277,11.844560562957458,4.661897092980137,22.040862917552968,22.240554637089218,1.6668584910787518,0,0,1.9735883937940906,2.4628476382239737,0,1.6379445360967688,1.0478330231212853,1.5902474718638697
1.478474008223164,0,0,0,0,5.834004718775631,0,0,0,1.8471357286679804,1.2541183431064673,0.5459815120322563,1.571749534681928,0.5300824906212899
2154.1366299811502,777.792810300873,944.8111441773078,2284.902789119658,1825.2081838837885,301.70138688525407,481.3120445140382,0,132.23042238420408,597.2405522693136,487.2249762968625,402.93435587980514,415.9897101791503,711.370702413771
192.20162106901134,379.02593801463865,428.89453255417266,195.42898453563632,164.58010431446021,210.8575991214621,347.05131630749065,389.15294149981804,404.5856207277886,131.7623486449826,250.82366862129345,236.40999470996695,256.19517415315426,231.6460484015037
706.7105759306725,686.9845126515326,635.5719703429587,628.8992885808447,533.7733112901412,670.4938280364279,488.91170837478614,332.729913734386,378.92897160846536,248.13189955106537,185.60951477975715,175.8060468743865,148.79228928322252,202.49151141733276
0,0,0,0,0,0,0,0,0,175.47789422345812,128.54713016841288,125.57574776741895,108.45071789305302,171.21664447067664
2588.8079883987602,2143.8654618952996,2132.040937189583,2296.657916009019,2281.880905765354,2242.7580997464606,1904.9824077608248,1323.4519012627075,1622.2896596987425,662.506014682249,527.3567632762695,582.0162918263852,537.0144243496587,529.5524081306686
221.7711012334746,270.45079952086195,240.86468313730708,80.81649736436088,154.2011788171519,542.9791534689034,597.8402237121737,585.803788270515,479.581979691964,335.56299070801646,432.6708283717312,443.3369877701921,338.9739829797358,326.0007317320933
0,0,167.82829534728495,0,0,678.411405869052,835.9630246822768,1168.2885749077693,1024.292376379133,523.3551231225945,707.9498046836007,790.5812294227071,684.2349640981993,673.2047630890382
153.76129685520905,0,96.34587325492284,124.89822319946683,152.7184751746793,70.42477124807726,10.132885147663961,0,25.656649119323177,125.60522954942266,102.21064496317707,97.73069065377388,109.49855091617431,116.61814793668378
0,0,0,0,0,0,0,0,0,490.1066800065708,708.576863855154,900.8694948532228,810.4988433843141,979.0623601775225
0,0,0,0,0,20.835731138484398,0,83.80479123983288,0,144.07658683610248,88.41534318900594,111.92620996661253,108.45071789305302,83.7530335181638
1184.2576805867545,1756.9431501720228,1557.073629055366,1153.4718260186053,1023.065513306104,1327.236073521456,1530.0656572972582,1478.6152276176456,1195.9945666392189,265.3718330186332,244.55307690576112,202.55914096396708,179.7033634653004,134.64095261780764
0,0,0,0,0,0,0,0,0,24.62847638223974,28.844721891448746,20.747297457225738,24.624076043350204,18.02280468112386
113.84249863318364,0,0,77.87771564202049,66.72166391126765,0,0,0,0,41.868409849807556,75.24710058638803,69.88563354012881,24.624076043350204,41.34643426846061
1355.7606655406414,1784.580458152257,716.3781866212811,900.7365978973313,529.3252003627234,1148.0487857304904,2477.4904186038384,1628.8000515226927,1959.773275037532,3.6942714573359607,13.79530177417114,13.649537800806407,6.810914650288354,27.564289512307077
242.46973734859893,268.4767060937024,91.6839761619427,236.57192864840187,158.64928974456976,299.20109914863593,448.38016778413026,265.5201306608567,599.9708717134035,3.0785595477799674,7.524710058638803,28.391038625677325,17.289244881501208,10.071567321804508
20.698636115124298,15.79274741727661,20.201554069580595,10.285736028191385,19.27514735214399,3.3337169821575037,7.599663860747971,6.638003266521417,3.947176787588181,0,0,0.5459815120322563,0,0
209.9433091676893,128.31607276537247,209.78536918410617,292.4087813728694,345.46994869611916,138.3492547595364,40.531540590655844,25.72226265777049,0,141.6137391978785,72.11180472862186,113.01817299067704,148.79228928322252,77.39204363070833
793.9405424158391,1089.699571792086,1490.2531040559838,650.9401514983977,1168.3704702684201,370.4592996422526,359.71742274207065,273.81763474400844,120.38889202143952,185.32928477635403,274.6519171403163,283.9103862567733,242.57334485257755,207.79233632354564
19.22016210690113,11.844560562957458,20.201554069580595,10.285736028191385,8.896221854835687,5.000575473236256,5.0664425738319805,5.80825285820624,1.9735883937940906,0.6157119095559934,0.6270591715532337,0.5459815120322563,0,0
0,0,0,0,0,0,0,0,0,434.69260814653137,600.0956271764445,486.46952722074036,468.38136133521454,773.390353816462
0,0,0,0,0,0,7.599663860747971,0,45.39253305726408,80.65826015183514,56.43532543979102,67.15572597996751,56.05906673698876,53.53833155275028
0,0,49.726902325121465,0,345.46994869611916,0,0,0,0,260.4461377421852,142.96949111413727,228.2202720294831,185.99036160402812,150.01334484582506
2868.239575952938,3977.7982557265464,3013.1394877628286,1613.3911655648774,1418.947385846292,2994.511279222978,1925.2481780561527,1461.190469043027,963.1111361715161,866.9223686548388,482.20850292443663,425.8655793851599,413.8940441329077,281.47380251990495
70.96675239471188,276.37307980234067,195.79967790516577,105.79614200425425,88.96221854835687,94.59421936871917,121.59462177196754,206.6078516704791,51.313298238646354,1.8471357286679804,0.6270591715532337,1.0919630240645126,0,0.5300824906212899
124.19181669074578,349.414536607245,313.9010709273293,79.34710650319069,136.40873510748054,338.37227368898664,374.9167504635666,426.491709874001,432.21585824090585,177.32502995212613,200.0318757254815,190.54754769925745,154.03145439882894,192.41994409552825
0,0,0,0,0,16.66858491078752,12.666106434579952,14.935507349673188,15.788707150352725,11.082814372007883,15.049420117277606,12.557574776741895,8.906580696530925,5.830907396834189
0,0,0,0,0,0,0,0,0,268.45039256641314,150.49420117277606,38.764687354290196,23.57624302022892,103.89616816177282
0,0,0,0,0,0,0,0,0,36.32700266380361,12.541183431064672,13.10355628877415,9.95441371965221,30.744784456034814
0,0,0,0,0,0,0,0,0,165.62650367056224,285.93898222827454,126.66771079148346,75.44397766473254,143.65235495836956
934.3955731970397,1873.414662374438,2655.7273773010184,1254.859795439349,1693.2475597037258,409.6304741826033,678.9033048934854,856.3024213812628,473.6612145105817,57.26120758870739,17.55765680349054,37.672724330225684,22.528409997107634,3.1804949437277394
0,0,0,0,0,0,0,0,3.947176787588181,14.161373919787849,25.082366862129344,39.85665037835471,34.578489763002416,42.93668174032448
0,0,0,0,0,21.252445761254087,20.265770295327922,58.91227899037757,0,46.7941051262555,123.53065679598703,7.643741168451588,10.478330231212853,16.962639699881276
743.6724261362515,1056.1399835303732,1176.3520331286547,675.9197961382911,542.6695331449769,376.7100189837979,752.3667222140491,757.5621227917567,394.7176787588181,112.05956753919081,188.1177514659701,53.506188179161114,28.815408135835344,22.26346460609418
526.3367469274464,904.134789639086,526.7943715067555,442.2866492122296,367.7105033332084,615.9042124535988,415.4482910542224,298.71014699346375,201.30601616699724,43.715545578475535,45.14826035183282,13.10355628877415,14.145745812137351,10.071567321804508
5.913896032892656,3.9481868543191525,0,2.938781722340396,0,0,5.0664425738319805,0,0,0,3.135295857766168,2.7299075601612812,1.571749534681928,3.7105774343490294
172.9814589621102,199.3834361431172,119.65535871982352,20.57147205638277,88.96221854835687,557.9808798886122,501.5778148093661,458.8519757982929,515.1065707802576,187.792132414578,205.0483490979074,220.57653086103153,213.23402020518157,180.22804681123858
